data,hora,t1,t2,x,y,z
01/08/2011,12:18:23.00,4,8,291501.855,7606481.589,-1.312
01/08/2011,12:18:24.00,4,9,291501.600,7606482.161,-1.176
01/08/2011,12:18:25.00,4,9,291501.191,7606482.636,-0.814
01/08/2011,12:18:26.00,4,9,291500.695,7606482.924,-0.714
01/08/2011,12:18:27.00,4,9,291500.096,7606483.254,-0.493
01/08/2011,12:18:28.00,4,9,291499.362,7606483.617,-0.212
01/08/2011,12:18:29.00,4,9,291498.639,7606483.702,0.002
01/08/2011,12:18:30.00,4,9,291498.098,7606483.439,0.290
01/08/2011,12:18:31.00,4,9,291497.680,7606483.344,0.496
01/08/2011,12:18:32.00,4,9,291497.021,7606482.921,0.907
01/08/2011,12:18:33.00,4,9,291496.546,7606482.339,1.144
01/08/2011,12:18:34.00,4,9,291496.213,7606481.740,1.438
01/08/2011,12:18:35.00,4,9,291496.012,7606481.314,1.629
01/08/2011,12:18:36.00,4,9,291495.592,7606480.861,1.992
01/08/2011,12:18:37.00,4,9,291495.602,7606480.253,2.320
01/08/2011,12:18:38.00,4,9,291496.068,7606480.072,2.342
01/08/2011,12:18:39.00,4,9,291496.713,7606479.669,2.316
01/08/2011,12:18:40.00,4,9,291496.838,7606479.968,2.208
01/08/2011,12:18:41.00,4,9,291496.795,7606479.997,2.197
01/08/2011,12:18:42.00,4,9,291496.865,7606479.899,2.191
01/08/2011,12:18:43.00,4,9,291496.921,7606479.885,2.190
01/08/2011,12:18:44.00,4,9,291496.903,7606479.884,2.194
01/08/2011,12:18:45.00,4,9,291496.181,7606479.875,2.385
01/08/2011,12:18:46.00,4,9,291495.500,7606479.807,2.389
01/08/2011,12:18:47.00,4,9,291494.760,7606479.875,2.171
01/08/2011,12:18:48.00,4,9,291494.534,7606479.892,2.117
01/08/2011,12:18:49.00,4,9,291494.527,7606479.930,2.108
01/08/2011,12:18:50.00,4,9,291494.545,7606479.951,2.098
01/08/2011,12:18:51.00,4,9,291494.556,7606479.964,2.097
01/08/2011,12:18:52.00,4,9,291494.560,7606479.968,2.103
01/08/2011,12:18:53.00,4,9,291494.561,7606479.992,2.096
01/08/2011,12:18:54.00,4,9,291494.567,7606479.967,2.099
01/08/2011,12:18:55.00,4,9,291494.574,7606479.977,2.100
01/08/2011,12:18:56.00,4,9,291494.296,7606479.878,2.191
01/08/2011,12:18:57.00,4,9,291493.573,7606479.968,1.816
01/08/2011,12:18:58.00,4,9,291492.509,7606480.063,1.537
01/08/2011,12:18:59.00,4,9,291491.520,7606480.050,1.135
01/08/2011,12:19:00.00,4,9,291490.670,7606479.983,0.838
01/08/2011,12:19:01.00,4,8,291490.113,7606480.054,0.647
01/08/2011,12:19:02.00,4,8,291490.061,7606480.105,0.642
01/08/2011,12:19:03.00,4,8,291490.076,7606480.173,0.629
01/08/2011,12:19:04.00,4,8,291490.125,7606480.185,0.637
01/08/2011,12:19:05.00,4,8,291490.118,7606480.195,0.636
01/08/2011,12:19:06.00,4,8,291490.100,7606480.177,0.640
01/08/2011,12:19:07.00,4,8,291489.489,7606480.093,0.795
01/08/2011,12:19:08.00,4,9,291488.506,7606480.128,0.821
01/08/2011,12:19:09.00,4,8,291487.373,7606480.313,0.986
01/08/2011,12:19:10.00,4,8,291486.487,7606480.405,0.985
01/08/2011,12:19:11.00,4,8,291486.140,7606480.408,0.970
01/08/2011,12:19:12.00,4,8,291486.161,7606480.387,0.980
01/08/2011,12:19:13.00,4,8,291486.172,7606480.388,0.974
01/08/2011,12:19:14.00,4,8,291486.207,7606480.411,0.966
01/08/2011,12:19:15.00,4,8,291486.148,7606480.433,0.965
01/08/2011,12:19:16.00,4,8,291485.349,7606480.590,1.388
01/08/2011,12:19:17.00,4,8,291484.495,7606480.797,1.699
01/08/2011,12:19:18.00,4,8,291483.657,7606480.890,2.062
01/08/2011,12:19:19.00,4,8,291482.738,7606480.872,2.439
01/08/2011,12:19:20.00,4,8,291481.889,7606481.040,2.732
01/08/2011,12:19:21.00,4,8,291481.308,7606480.997,2.696
01/08/2011,12:19:22.00,4,8,291481.227,7606481.037,2.693
01/08/2011,12:19:23.00,4,8,291481.227,7606481.030,2.685
01/08/2011,12:19:24.00,4,8,291481.240,7606481.021,2.689
01/08/2011,12:19:25.00,4,8,291481.227,7606481.024,2.683
01/08/2011,12:19:26.00,4,8,291481.201,7606481.017,2.679
01/08/2011,12:19:27.00,4,8,291481.245,7606481.052,2.743
01/08/2011,12:19:28.00,4,8,291481.545,7606481.456,3.043
01/08/2011,12:19:29.00,4,9,291481.411,7606482.011,3.256
01/08/2011,12:19:30.00,4,9,291480.927,7606482.619,3.570
01/08/2011,12:19:31.00,4,9,291480.764,7606483.067,3.858
01/08/2011,12:19:32.00,4,9,291480.355,7606483.620,4.202
01/08/2011,12:19:33.00,4,9,291479.931,7606484.040,4.528
01/08/2011,12:19:34.00,4,9,291479.488,7606484.360,4.716
01/08/2011,12:19:35.00,4,9,291478.815,7606484.321,4.966
01/08/2011,12:19:36.00,4,8,291478.079,7606484.083,5.161
01/08/2011,12:19:37.00,4,8,291477.445,7606483.715,5.348
01/08/2011,12:19:38.00,4,8,291477.132,7606483.117,5.380
01/08/2011,12:19:39.00,4,8,291477.412,7606482.062,5.325
01/08/2011,12:19:40.00,4,9,291477.631,7606481.611,5.257
01/08/2011,12:19:41.00,4,9,291477.906,7606481.399,5.154
01/08/2011,12:19:42.00,4,9,291478.032,7606481.306,5.146
01/08/2011,12:19:43.00,4,9,291477.885,7606481.380,5.141
01/08/2011,12:19:44.00,4,9,291477.918,7606481.440,5.151
01/08/2011,12:19:45.00,4,9,291477.903,7606481.429,5.142
01/08/2011,12:19:46.00,4,9,291477.958,7606481.390,5.145
01/08/2011,12:19:47.00,4,9,291477.955,7606481.359,5.145
01/08/2011,12:19:48.00,4,9,291477.978,7606481.322,5.145
01/08/2011,12:19:49.00,4,9,291477.764,7606481.349,5.271
01/08/2011,12:19:50.00,4,9,291477.109,7606481.325,5.230
01/08/2011,12:19:51.00,4,9,291476.015,7606480.831,5.026
01/08/2011,12:19:52.00,4,9,291475.279,7606480.869,5.015
01/08/2011,12:19:53.00,4,8,291474.783,7606481.251,4.538
01/08/2011,12:19:54.00,9,8,291473.901,7606481.726,4.400
01/08/2011,12:19:55.00,9,8,291472.914,7606482.058,4.311
01/08/2011,12:19:56.00,9,8,291472.172,7606482.331,4.249
01/08/2011,12:19:57.00,9,7,291471.437,7606482.545,4.164
01/08/2011,12:19:58.00,4,7,291470.553,7606482.595,3.743
01/08/2011,12:19:59.00,4,8,291470.005,7606482.702,3.508
01/08/2011,12:20:00.00,4,9,291469.776,7606482.897,3.405
01/08/2011,12:20:01.00,4,9,291469.852,7606482.926,3.401
01/08/2011,12:20:02.00,4,9,291469.839,7606482.932,3.395
01/08/2011,12:20:03.00,4,9,291469.859,7606482.933,3.400
01/08/2011,12:20:04.00,4,8,291469.849,7606482.935,3.397
01/08/2011,12:20:05.00,4,8,291469.813,7606482.933,3.401
01/08/2011,12:20:06.00,4,8,291469.219,7606482.956,3.441
01/08/2011,12:20:07.00,4,8,291468.291,7606483.078,3.252
01/08/2011,12:20:08.00,4,8,291467.179,7606483.163,3.135
01/08/2011,12:20:09.00,4,8,291466.081,7606483.304,2.906
01/08/2011,12:20:10.00,4,8,291465.032,7606483.467,2.678
01/08/2011,12:20:11.00,4,8,291464.012,7606483.641,2.440
01/08/2011,12:20:12.00,4,8,291462.941,7606483.691,2.201
01/08/2011,12:20:13.00,4,8,291461.992,7606483.879,1.825
01/08/2011,12:20:14.00,4,8,291461.026,7606484.060,1.529
01/08/2011,12:20:15.00,4,8,291460.187,7606484.207,1.255
01/08/2011,12:20:16.00,4,8,291459.878,7606484.320,1.067
01/08/2011,12:20:17.00,4,8,291459.836,7606484.366,1.075
01/08/2011,12:20:18.00,4,8,291459.788,7606484.403,1.080
01/08/2011,12:20:19.00,4,8,291459.788,7606484.429,1.075
01/08/2011,12:20:20.00,4,8,291459.784,7606484.439,1.081
01/08/2011,12:20:21.00,4,8,291459.318,7606484.281,1.147
01/08/2011,12:20:22.00,4,8,291458.446,7606484.435,1.012
01/08/2011,12:20:23.00,4,8,291457.456,7606484.791,1.018
01/08/2011,12:20:24.00,4,8,291456.375,7606485.080,1.059
01/08/2011,12:20:25.00,4,8,291455.413,7606485.125,1.046
01/08/2011,12:20:26.00,4,8,291454.438,7606485.280,1.084
01/08/2011,12:20:27.00,4,8,291453.520,7606485.444,1.150
01/08/2011,12:20:28.00,4,8,291452.714,7606485.695,1.073
01/08/2011,12:20:29.00,4,7,291451.929,7606485.854,0.875
01/08/2011,12:20:30.00,4,8,291451.712,7606486.045,0.943
01/08/2011,12:20:31.00,4,8,291451.568,7606486.014,0.945
01/08/2011,12:20:32.00,4,8,291451.554,7606486.055,0.947
01/08/2011,12:20:33.00,4,8,291451.557,7606486.040,0.949
01/08/2011,12:20:34.00,4,8,291451.086,7606485.998,0.978
01/08/2011,12:20:35.00,4,8,291450.573,7606485.696,0.659
01/08/2011,12:20:36.00,4,8,291450.151,7606485.742,0.390
01/08/2011,12:20:37.00,4,8,291449.844,7606486.277,0.103
01/08/2011,12:20:38.00,4,8,291449.468,7606486.917,-0.362
01/08/2011,12:20:39.00,4,8,291448.633,7606487.716,-0.957
01/08/2011,12:20:40.00,4,8,291447.318,7606488.638,-1.013
01/08/2011,12:20:41.00,4,8,291446.306,7606488.576,-1.101
01/08/2011,12:20:42.00,4,7,291446.062,7606487.513,-1.171
01/08/2011,12:20:43.00,4,8,291446.384,7606487.044,-1.250
01/08/2011,12:20:44.00,4,8,291446.547,7606486.873,-1.310
01/08/2011,12:20:45.00,4,8,291446.531,7606486.902,-1.313
01/08/2011,12:20:46.00,4,8,291446.551,7606486.885,-1.282
01/08/2011,12:20:47.00,4,8,291446.531,7606486.931,-1.281
01/08/2011,12:20:48.00,4,8,291446.564,7606486.912,-1.284
01/08/2011,12:20:49.00,4,8,291446.548,7606486.882,-1.284
01/08/2011,12:20:50.00,4,8,291446.525,7606486.873,-1.283
01/08/2011,12:20:51.00,4,8,291446.518,7606486.874,-1.284
01/08/2011,12:20:52.00,4,8,291446.516,7606486.862,-1.282
01/08/2011,12:20:53.00,4,8,291446.504,7606486.862,-1.294
01/08/2011,12:20:54.00,4,8,291446.074,7606486.726,-1.158
01/08/2011,12:20:55.00,4,8,291445.751,7606486.268,-1.184
01/08/2011,12:20:56.00,4,8,291445.665,7606485.421,-1.167
01/08/2011,12:20:57.00,4,8,291445.391,7606484.634,-1.272
01/08/2011,12:20:58.00,4,8,291445.122,7606483.944,-1.356
01/08/2011,12:20:59.00,4,8,291445.069,7606483.050,-1.357
01/08/2011,12:21:00.00,4,8,291445.123,7606482.093,-1.373
01/08/2011,12:21:01.00,4,8,291445.066,7606481.330,-1.400
01/08/2011,12:21:02.00,4,9,291445.091,7606480.515,-1.439
01/08/2011,12:21:03.00,4,9,291445.033,7606480.036,-1.572
01/08/2011,12:21:04.00,4,9,291445.134,7606479.846,-1.577
01/08/2011,12:21:05.00,4,9,291445.187,7606479.785,-1.580
01/08/2011,12:21:06.00,4,9,291445.294,7606479.842,-1.574
01/08/2011,12:21:07.00,4,9,291445.363,7606479.757,-1.603
01/08/2011,12:21:08.00,4,9,291445.323,7606479.772,-1.598
01/08/2011,12:21:09.00,4,9,291445.258,7606479.777,-1.602
01/08/2011,12:21:10.00,4,9,291445.255,7606479.773,-1.597
01/08/2011,12:21:11.00,4,9,291445.258,7606479.776,-1.597
01/08/2011,12:21:12.00,4,9,291445.256,7606479.777,-1.598
01/08/2011,12:21:13.00,4,9,291445.255,7606479.781,-1.600
01/08/2011,12:21:14.00,4,9,291445.271,7606479.738,-1.609
01/08/2011,12:21:15.00,4,9,291445.574,7606479.733,-1.520
01/08/2011,12:21:16.00,4,9,291446.498,7606479.428,-1.474
01/08/2011,12:21:17.00,4,9,291447.597,7606479.017,-1.406
01/08/2011,12:21:18.00,4,9,291448.620,7606478.575,-1.381
01/08/2011,12:21:19.00,4,9,291449.650,7606478.152,-1.360
01/08/2011,12:21:20.00,4,9,291450.644,7606477.637,-1.331
01/08/2011,12:21:21.00,4,9,291451.596,7606477.211,-1.300
01/08/2011,12:21:22.00,4,9,291452.636,7606476.840,-1.312
01/08/2011,12:21:23.00,4,9,291453.570,7606476.473,-1.279
01/08/2011,12:21:24.00,4,9,291454.674,7606476.342,-1.304
01/08/2011,12:21:25.00,4,9,291455.731,7606476.227,-1.332
01/08/2011,12:21:26.00,4,9,291456.628,7606476.181,-1.317
01/08/2011,12:21:27.00,4,9,291456.987,7606476.130,-1.486
01/08/2011,12:21:28.00,4,9,291457.006,7606476.153,-1.493
01/08/2011,12:21:29.00,4,9,291457.000,7606476.137,-1.494
01/08/2011,12:21:30.00,4,9,291457.027,7606476.118,-1.496
01/08/2011,12:21:31.00,4,9,291457.039,7606476.110,-1.494
01/08/2011,12:21:32.00,4,9,291457.217,7606476.212,-1.402
01/08/2011,12:21:33.00,4,9,291457.990,7606476.438,-1.121
01/08/2011,12:21:34.00,4,9,291458.798,7606476.612,-0.811
01/08/2011,12:21:35.00,4,9,291459.079,7606476.945,-0.543
01/08/2011,12:21:36.00,4,9,291459.510,7606477.183,-0.241
01/08/2011,12:21:37.00,4,9,291459.927,7606477.423,0.061
01/08/2011,12:21:38.00,4,9,291460.132,7606477.587,0.402
01/08/2011,12:21:39.00,4,9,291460.731,7606477.817,0.496
01/08/2011,12:21:40.00,4,9,291460.869,7606478.440,0.933
01/08/2011,12:21:41.00,4,9,291461.048,7606479.064,1.259
01/08/2011,12:21:42.00,4,9,291461.466,7606479.352,1.458
01/08/2011,12:21:43.00,4,9,291461.404,7606479.454,1.501
01/08/2011,12:21:44.00,4,9,291461.439,7606479.500,1.476
01/08/2011,12:21:45.00,4,9,291461.425,7606479.451,1.471
01/08/2011,12:21:46.00,4,9,291461.468,7606479.390,1.470
01/08/2011,12:21:47.00,4,9,291461.691,7606479.323,1.452
01/08/2011,12:21:48.00,4,9,291461.588,7606479.544,1.831
01/08/2011,12:21:49.00,4,9,291461.893,7606479.865,2.012
01/08/2011,12:21:50.00,4,9,291462.423,7606480.040,2.263
01/08/2011,12:21:51.00,4,9,291463.135,7606479.906,2.381
01/08/2011,12:21:52.00,4,9,291463.867,7606479.731,2.553
01/08/2011,12:21:53.00,4,9,291464.542,7606479.394,2.776
01/08/2011,12:21:54.00,4,9,291465.124,7606478.959,2.898
01/08/2011,12:21:55.00,4,8,291465.756,7606478.361,2.959
01/08/2011,12:21:56.00,4,8,291466.387,7606477.933,3.224
01/08/2011,12:21:57.00,4,8,291466.972,7606477.203,3.257
01/08/2011,12:21:58.00,4,8,291467.479,7606476.508,3.223
01/08/2011,12:21:59.00,4,8,291468.145,7606475.887,3.375
01/08/2011,12:22:00.00,4,8,291468.581,7606475.138,3.388
01/08/2011,12:22:01.00,4,9,291469.128,7606474.334,3.367
01/08/2011,12:22:02.00,4,8,291469.513,7606473.673,3.463
01/08/2011,12:22:03.00,4,9,291469.966,7606472.969,3.515
01/08/2011,12:22:04.00,4,8,291470.149,7606472.206,3.454
01/08/2011,12:22:05.00,4,9,291470.361,7606471.848,3.348
01/08/2011,12:22:06.00,4,9,291470.327,7606471.607,3.338
01/08/2011,12:22:07.00,4,9,291470.291,7606471.638,3.320
01/08/2011,12:22:08.00,4,9,291470.328,7606471.549,3.341
01/08/2011,12:22:09.00,4,8,291470.323,7606471.585,3.351
01/08/2011,12:22:10.00,4,8,291470.328,7606471.634,3.358
01/08/2011,12:22:11.00,4,8,291470.610,7606471.928,3.541
01/08/2011,12:22:12.00,4,8,291470.811,7606472.268,3.535
01/08/2011,12:22:13.00,4,8,291470.715,7606472.474,3.591
01/08/2011,12:22:14.00,4,8,291470.779,7606472.813,3.552
01/08/2011,12:22:15.00,4,8,291470.741,7606473.868,3.549
01/08/2011,12:22:16.00,4,7,291470.778,7606475.116,3.485
01/08/2011,12:22:17.00,9,8,291471.109,7606476.221,3.350
01/08/2011,12:22:18.00,9,9,291471.803,7606476.531,3.298
01/08/2011,12:22:19.00,4,9,291471.913,7606476.197,3.279
01/08/2011,12:22:20.00,4,9,291472.302,7606476.436,3.596
01/08/2011,12:22:21.00,4,9,291472.815,7606476.375,4.269
01/08/2011,12:22:22.00,4,9,291472.985,7606476.357,4.520
01/08/2011,12:22:23.00,4,8,291473.421,7606476.473,4.574
01/08/2011,12:22:24.00,4,8,291473.922,7606476.445,4.556
01/08/2011,12:22:25.00,4,9,291474.338,7606476.737,4.446
01/08/2011,12:22:26.00,4,9,291474.429,7606476.813,4.422
01/08/2011,12:22:27.00,4,9,291474.450,7606476.869,4.441
01/08/2011,12:22:28.00,4,9,291474.475,7606476.836,4.464
01/08/2011,12:22:29.00,4,9,291474.556,7606476.778,4.454
01/08/2011,12:22:30.00,4,9,291474.526,7606476.779,4.457
01/08/2011,12:22:31.00,4,9,291474.510,7606476.796,4.461
01/08/2011,12:22:32.00,4,9,291474.515,7606476.809,4.451
01/08/2011,12:22:33.00,4,9,291474.513,7606476.776,4.450
01/08/2011,12:22:34.00,4,9,291474.502,7606476.735,4.463
01/08/2011,12:22:35.00,4,9,291474.553,7606476.556,4.633
01/08/2011,12:22:36.00,4,8,291475.164,7606476.416,4.629
01/08/2011,12:22:37.00,4,9,291475.669,7606476.207,4.505
01/08/2011,12:22:38.00,4,8,291476.640,7606476.118,4.179
01/08/2011,12:22:39.00,4,9,291477.344,7606476.002,3.855
01/08/2011,12:22:40.00,4,9,291477.861,7606475.841,3.583
01/08/2011,12:22:41.00,4,9,291478.282,7606475.886,3.416
01/08/2011,12:22:42.00,4,9,291478.276,7606475.827,3.402
01/08/2011,12:22:43.00,4,9,291478.347,7606475.737,3.397
01/08/2011,12:22:44.00,4,9,291478.350,7606475.783,3.401
01/08/2011,12:22:45.00,4,9,291478.329,7606475.780,3.397
01/08/2011,12:22:46.00,4,9,291478.329,7606475.769,3.396
01/08/2011,12:22:47.00,4,8,291478.318,7606475.702,3.565
01/08/2011,12:22:48.00,4,8,291478.659,7606475.635,3.339
01/08/2011,12:22:49.00,4,8,291479.479,7606475.492,2.808
01/08/2011,12:22:50.00,4,9,291480.087,7606475.622,2.360
01/08/2011,12:22:51.00,4,9,291480.724,7606475.678,2.114
01/08/2011,12:22:52.00,4,9,291480.746,7606475.652,2.118
01/08/2011,12:22:53.00,4,9,291480.761,7606475.579,2.128
01/08/2011,12:22:54.00,4,9,291480.742,7606475.570,2.134
01/08/2011,12:22:55.00,4,9,291480.752,7606475.570,2.132
01/08/2011,12:22:56.00,4,9,291481.035,7606475.591,2.197
01/08/2011,12:22:57.00,4,9,291481.833,7606475.460,1.906
01/08/2011,12:22:58.00,4,9,291482.741,7606475.170,1.698
01/08/2011,12:22:59.00,4,9,291483.946,7606474.857,1.554
01/08/2011,12:23:00.00,4,9,291484.960,7606474.648,1.458
01/08/2011,12:23:01.00,4,9,291485.950,7606474.492,1.334
01/08/2011,12:23:02.00,4,9,291486.379,7606474.220,1.181
01/08/2011,12:23:03.00,4,9,291486.392,7606474.213,1.190
01/08/2011,12:23:04.00,4,9,291486.401,7606474.237,1.188
01/08/2011,12:23:05.00,4,9,291486.421,7606474.234,1.192
01/08/2011,12:23:06.00,4,9,291486.484,7606474.227,1.187
01/08/2011,12:23:07.00,4,9,291487.381,7606474.213,1.622
01/08/2011,12:23:08.00,4,9,291488.105,7606474.092,1.977
01/08/2011,12:23:09.00,4,9,291488.836,7606474.031,1.929
01/08/2011,12:23:10.00,4,9,291488.873,7606474.046,1.926
01/08/2011,12:23:11.00,4,9,291488.874,7606474.075,1.923
01/08/2011,12:23:12.00,4,9,291488.993,7606474.094,1.925
01/08/2011,12:23:13.00,4,9,291488.980,7606474.083,1.926
01/08/2011,12:23:14.00,4,9,291488.970,7606474.078,1.923
01/08/2011,12:23:15.00,4,9,291489.409,7606474.100,2.096
01/08/2011,12:23:16.00,4,9,291489.956,7606473.922,2.160
01/08/2011,12:23:17.00,4,9,291490.877,7606473.839,2.059
01/08/2011,12:23:18.00,4,9,291491.643,7606473.652,1.836
01/08/2011,12:23:19.00,4,9,291492.025,7606473.667,1.769
01/08/2011,12:23:20.00,4,9,291492.047,7606473.603,1.769
01/08/2011,12:23:21.00,4,9,291492.043,7606473.659,1.770
01/08/2011,12:23:22.00,4,9,291492.063,7606473.652,1.768
01/08/2011,12:23:23.00,4,9,291492.176,7606473.609,1.807
01/08/2011,12:23:24.00,4,9,291492.579,7606473.492,1.603
01/08/2011,12:23:25.00,4,9,291493.591,7606473.436,1.206
01/08/2011,12:23:26.00,4,9,291494.652,7606473.388,0.858
01/08/2011,12:23:27.00,4,9,291495.513,7606473.399,0.479
01/08/2011,12:23:28.00,4,9,291496.160,7606473.310,0.367
01/08/2011,12:23:29.00,4,9,291496.209,7606473.332,0.368
01/08/2011,12:23:30.00,4,9,291496.212,7606473.318,0.365
01/08/2011,12:23:31.00,4,9,291496.188,7606473.328,0.367
01/08/2011,12:23:32.00,4,9,291496.195,7606473.319,0.366
01/08/2011,12:23:33.00,4,9,291496.185,7606473.294,0.364
01/08/2011,12:23:34.00,4,9,291496.498,7606473.220,0.444
01/08/2011,12:23:35.00,4,9,291497.405,7606472.797,-0.120
01/08/2011,12:23:36.00,4,9,291498.030,7606472.456,-0.684
01/08/2011,12:23:37.00,4,9,291498.934,7606472.464,-1.346
01/08/2011,12:23:38.00,4,9,291499.960,7606472.491,-1.882
01/08/2011,12:23:39.00,4,9,291500.474,7606472.655,-2.010
01/08/2011,12:23:40.00,4,9,291500.394,7606472.696,-2.014
01/08/2011,12:23:41.00,4,9,291500.484,7606472.700,-2.009
01/08/2011,12:23:42.00,4,9,291500.503,7606472.687,-2.017
01/08/2011,12:23:43.00,4,9,291500.599,7606472.696,-1.936
01/08/2011,12:23:44.00,4,9,291501.351,7606472.643,-2.138
01/08/2011,12:23:45.00,4,9,291502.498,7606472.537,-2.357
01/08/2011,12:23:46.00,4,9,291503.757,7606472.188,-2.583
01/08/2011,12:23:47.00,4,9,291504.918,7606471.982,-2.793
01/08/2011,12:23:48.00,4,9,291506.118,7606471.867,-2.947
01/08/2011,12:23:49.00,4,9,291507.358,7606471.735,-3.112
01/08/2011,12:23:50.00,4,9,291508.577,7606471.696,-3.209
01/08/2011,12:23:51.00,4,9,291509.797,7606471.582,-3.369
01/08/2011,12:23:52.00,4,9,291510.988,7606471.480,-3.489
01/08/2011,12:23:53.00,4,9,291512.125,7606471.379,-3.611
01/08/2011,12:23:54.00,4,9,291513.137,7606471.293,-3.688
01/08/2011,12:23:55.00,4,9,291513.831,7606471.228,-3.878
01/08/2011,12:23:56.00,4,9,291513.943,7606471.331,-3.870
01/08/2011,12:23:57.00,4,9,291513.959,7606471.311,-3.871
01/08/2011,12:23:58.00,4,9,291514.005,7606471.270,-3.861
01/08/2011,12:23:59.00,4,9,291514.210,7606471.209,-3.812
01/08/2011,12:24:00.00,4,9,291515.065,7606471.131,-3.730
01/08/2011,12:24:01.00,4,9,291516.287,7606471.021,-3.715
01/08/2011,12:24:02.00,4,9,291517.395,7606470.889,-3.753
01/08/2011,12:24:03.00,4,9,291518.426,7606470.843,-3.794
01/08/2011,12:24:04.00,4,9,291519.601,7606470.726,-3.791
01/08/2011,12:24:05.00,4,9,291520.755,7606470.621,-3.816
01/08/2011,12:24:06.00,4,9,291522.097,7606470.584,-3.819
01/08/2011,12:24:07.00,4,9,291523.441,7606470.491,-3.815
01/08/2011,12:24:08.00,4,9,291524.713,7606470.354,-3.833
01/08/2011,12:24:09.00,4,9,291525.949,7606470.285,-3.824
01/08/2011,12:24:10.00,4,9,291527.244,7606470.268,-3.852
01/08/2011,12:24:11.00,4,9,291528.455,7606470.192,-3.851
01/08/2011,12:24:12.00,4,9,291529.673,7606470.088,-3.801
01/08/2011,12:24:13.00,4,9,291530.954,7606470.029,-3.757
01/08/2011,12:24:14.00,4,9,291532.189,7606469.996,-3.705
01/08/2011,12:24:15.00,4,9,291533.250,7606469.967,-3.686
01/08/2011,12:24:16.00,4,9,291534.393,7606469.934,-3.669
01/08/2011,12:24:17.00,4,9,291535.592,7606469.877,-3.653
01/08/2011,12:24:18.00,4,9,291536.731,7606469.832,-3.642
01/08/2011,12:24:19.00,4,9,291537.825,7606469.665,-3.680
01/08/2011,12:24:20.00,4,9,291539.031,7606469.511,-3.741
01/08/2011,12:24:21.00,4,9,291540.027,7606469.468,-3.795
01/08/2011,12:24:22.00,4,9,291541.060,7606469.458,-3.930
01/08/2011,12:24:23.00,4,9,291542.040,7606469.440,-4.082
01/08/2011,12:24:24.00,4,9,291542.363,7606469.502,-4.099
01/08/2011,12:24:25.00,4,9,291542.366,7606469.493,-4.103
01/08/2011,12:24:26.00,4,9,291542.369,7606469.495,-4.099
01/08/2011,12:24:27.00,4,9,291542.366,7606469.483,-4.099
01/08/2011,12:24:28.00,4,9,291542.477,7606469.479,-4.032
01/08/2011,12:24:29.00,4,9,291543.263,7606469.516,-4.205
01/08/2011,12:24:30.00,4,9,291544.411,7606469.354,-4.739
01/08/2011,12:24:31.00,4,9,291545.646,7606469.195,-4.963
01/08/2011,12:24:32.00,4,9,291546.945,7606469.103,-5.123
01/08/2011,12:24:33.00,4,9,291548.175,7606469.015,-5.311
01/08/2011,12:24:34.00,4,9,291549.204,7606468.964,-5.453
01/08/2011,12:24:35.00,4,9,291549.924,7606468.940,-5.559
01/08/2011,12:24:36.00,4,9,291550.055,7606468.923,-5.543
01/08/2011,12:24:37.00,4,9,291550.056,7606468.926,-5.548
01/08/2011,12:24:38.00,4,9,291550.085,7606468.907,-5.542
01/08/2011,12:24:39.00,4,9,291550.126,7606468.888,-5.543
01/08/2011,12:24:40.00,4,9,291550.468,7606468.902,-5.470
01/08/2011,12:24:41.00,4,9,291551.380,7606468.846,-5.549
01/08/2011,12:24:42.00,4,9,291552.565,7606468.727,-5.674
01/08/2011,12:24:43.00,4,9,291553.798,7606468.565,-5.747
01/08/2011,12:24:44.00,4,9,291555.014,7606468.426,-5.825
01/08/2011,12:24:45.00,4,9,291556.168,7606468.227,-5.889
01/08/2011,12:24:46.00,4,9,291557.417,7606468.100,-5.971
01/08/2011,12:24:47.00,4,9,291558.609,7606467.979,-6.053
01/08/2011,12:24:48.00,4,9,291559.710,7606467.819,-6.128
01/08/2011,12:24:49.00,4,9,291560.788,7606467.775,-6.185
01/08/2011,12:24:50.00,4,9,291561.828,7606467.736,-6.286
01/08/2011,12:24:51.00,4,9,291562.715,7606467.588,-6.412
01/08/2011,12:24:52.00,4,9,291562.942,7606467.533,-6.439
01/08/2011,12:24:53.00,4,9,291562.977,7606467.495,-6.441
01/08/2011,12:24:54.00,4,9,291563.053,7606467.513,-6.442
01/08/2011,12:24:55.00,4,9,291563.062,7606467.537,-6.440
01/08/2011,12:24:56.00,4,9,291563.055,7606467.538,-6.441
01/08/2011,12:24:57.00,4,9,291563.047,7606467.528,-6.441
01/08/2011,12:24:58.00,4,9,291563.047,7606467.525,-6.448
01/08/2011,12:24:59.00,4,9,291563.051,7606467.499,-6.445
01/08/2011,12:25:00.00,4,9,291562.926,7606467.527,-6.462
01/08/2011,12:25:01.00,4,9,291562.994,7606467.580,-6.402
01/08/2011,12:25:02.00,4,9,291562.949,7606467.637,-6.340
01/08/2011,12:25:03.00,4,9,291562.645,7606466.822,-6.347
01/08/2011,12:25:04.00,4,9,291562.377,7606465.802,-6.357
01/08/2011,12:25:05.00,4,9,291562.180,7606464.734,-6.344
01/08/2011,12:25:06.00,4,9,291562.003,7606463.615,-6.406
01/08/2011,12:25:07.00,4,9,291561.868,7606462.494,-6.410
01/08/2011,12:25:08.00,4,9,291561.802,7606461.341,-6.403
